Date,R002
20191108,1174.0
20191109,1406.0
20191110,1086.0
20191111,723.0
20191112,806.0
20191113,743.0
20191114,785.0
20191115,1115.0
20191116,1234.0
20191117,1135.0
20191118,626.0
20191119,694.0
20191120,884.0
20191121,866.0
20191122,1234.0
20191123,1409.0
20191124,1056.0
20191125,628.0
20191126,744.0
20191127,735.0
20191128,777.0
20191129,1179.0
20191130,1344.0
20191201,942.0
20191202,666.0
20191203,694.0
20191204,643.0
20191205,682.0
20191206,1118.0
20191207,1222.0
20191208,939.0
20191209,609.0
20191210,871.0
20191211,716.0
20191212,735.0
20191213,1103.0
20191214,1303.0
20191215,935.0
20191216,770.0
20191217,861.0
20191218,766.0
20191219,863.0
20191220,1103.0
20191221,1195.0
20191222,962.0
20191223,898.0
20191224,368.0
20191225,430.0
20191226,953.0
20191227,942.0
20191228,1071.0
20191229,863.0
20191230,841.0
20191231,355.0
20200101,961.0
20200102,867.0
20200103,936.0
20200104,1093.0
20200105,853.0
20200106,643.0
20200107,534.0
20200108,551.0
20200109,615.0
20200110,1023.0
20200111,1219.0
20200112,920.0
20200113,596.0
20200114,617.0
20200115,635.0
20200116,727.0
20200117,962.0
20200118,1143.0
20200119,856.0
20200120,600.0
20200121,589.0
20200122,618.0
20200123,822.0
20200124,992.0
20200125,1167.0
20200126,776.0
20200127,604.0
20200128,639.0
20200129,674.0
20200130,638.0
20200131,1007.0
20200201,1209.0
20200202,944.0
20200203,580.0
20200204,614.0
20200205,685.0
20200206,736.0
20200207,990.0
20200208,1081.0
20200209,866.0
20200210,618.0
20200211,645.0
20200212,599.0
20200213,756.0
20200214,1136.0
20200215,1213.0
20200216,935.0
20200217,674.0
20200218,708.0
20200219,640.0
20200220,809.0
20200221,854.0
20200222,766.0
20200223,459.0
20200224,402.0
20200225,464.0
20200226,464.0
20200227,566.0
20200228,691.0
20200229,745.0
20200301,663.0
20200302,518.0
20200303,554.0
20200304,517.0
20200305,545.0
20200306,719.0
20200307,811.0
20200308,179.0
20200309,216.0
20200310,174.0
20200311,152.0
20200312,0.0
20200313,0.0
20200314,0.0
20200315,0.0
20200316,0.0
20200317,0.0
20200318,0.0
20200319,0.0
20200320,0.0
20200321,0.0
20200322,0.0
20200323,0.0
20200324,0.0
20200325,0.0
20200326,0.0
20200327,0.0
20200328,0.0
20200329,0.0
20200330,0.0
20200331,0.0
20200401,0.0
20200402,0.0
20200403,0.0
20200404,0.0
20200405,0.0
20200406,0.0
20200407,0.0
20200408,0.0
20200409,0.0
20200410,0.0
20200411,0.0
20200412,0.0
20200413,0.0
20200414,0.0
20200415,0.0
20200416,0.0
20200417,0.0
20200418,0.0
20200419,0.0
20200420,0.0
20200421,0.0
20200422,0.0
20200423,0.0
20200424,0.0
20200425,0.0
20200426,0.0
20200427,0.0
20200428,0.0
20200429,0.0
20200430,0.0
20200501,0.0
20200502,0.0
20200503,0.0
20200504,0.0
20200505,0.0
20200506,0.0
20200507,202.0
20200508,254.0
20200509,246.0
20200510,214.0
20200511,212.0
20200512,227.0
20200513,251.0
20200514,254.0
20200515,296.0
20200516,280.0
20200517,257.0
20200518,363.0
20200519,338.0
20200520,344.0
20200521,343.0
20200522,363.0
20200523,489.0
20200524,403.0
20200525,332.0
20200526,355.0
20200527,369.0
20200528,408.0
20200529,448.0
20200530,546.0
20200531,488.0
20200601,440.0
20200602,478.0
20200603,374.0
20200604,458.0
20200605,478.0
20200606,579.0
20200607,516.0
20200608,475.0
20200609,407.0
20200610,501.0
20200611,474.0
20200612,512.0
20200613,589.0
20200614,499.0
20200615,431.0
20200616,432.0
20200617,488.0
20200618,486.0
20200619,548.0
20200620,434.0
20200621,478.0
20200622,371.0
20200623,408.0
20200624,477.0
20200625,501.0
20200626,558.0
20200627,547.0
20200628,495.0
20200629,416.0
20200630,434.0
20200701,453.0
20200702,471.0
20200703,593.0
20200704,623.0
20200705,488.0
20200706,454.0
20200707,482.0
20200708,482.0
20200709,490.0
20200710,577.0
20200711,600.0
20200712,564.0
20200713,453.0
20200714,469.0
20200715,528.0
20200716,570.0
20200717,588.0
20200718,617.0
20200719,590.0
20200720,418.0
20200721,453.0
20200722,510.0
20200723,508.0
20200724,581.0
20200725,600.0
20200726,566.0
20200727,444.0
20200728,467.0
20200729,475.0
20200730,509.0
20200731,584.0
20200801,626.0
20200802,588.0
20200803,512.0
20200804,478.0
20200805,458.0
20200806,540.0
20200807,575.0
20200808,550.0
20200809,505.0
20200810,545.0
20200811,512.0
20200812,390.0
20200813,469.0
20200814,597.0
20200815,322.0
20200816,566.0
20200817,553.0
20200818,530.0
20200819,580.0
20200820,530.0
20200821,588.0
20200822,640.0
20200823,596.0
20200824,541.0
20200825,506.0
20200826,571.0
20200827,588.0
20200828,700.0
20200829,755.0
20200830,708.0
20200831,627.0
20200901,608.0
20200902,666.0
20200903,633.0
20200904,778.0
20200905,786.0
20200906,695.0
20200907,579.0
20200908,552.0
20200909,626.0
20200910,693.0
20200911,769.0
20200912,819.0
20200913,706.0
20200914,640.0
20200915,595.0
20200916,583.0
20200917,704.0
20200918,745.0
20200919,903.0
20200920,793.0
20200921,534.0
20200922,614.0
20200923,624.0
20200924,662.0
20200925,679.0
20200926,929.0
20200927,685.0
20200928,580.0
20200929,580.0
20200930,655.0
20201001,623.0
20201002,825.0
20201003,971.0
20201004,714.0
20201005,614.0
20201006,583.0
20201007,695.0
20201008,632.0
20201009,855.0
20201010,937.0
20201011,647.0
20201012,584.0
20201013,561.0
20201014,618.0
20201015,745.0
20201016,846.0
20201017,907.0
20201018,702.0
20201019,502.0
20201020,505.0
20201021,573.0
20201022,700.0
20201023,709.0
20201024,784.0
20201025,688.0
20201026,462.0
20201027,439.0
20201028,533.0
20201029,514.0
20201030,640.0
20201031,724.0
20201101,724.0
20201102,502.0
20201103,511.0
20201104,512.0
20201105,538.0
20201106,585.0
20201107,632.0
20201108,489.0
20201109,404.0
20201110,485.0
20201111,523.0
20201112,502.0
20201113,671.0
20201114,709.0
20201115,264.0
20201116,388.0
20201117,377.0
20201118,387.0
20201119,419.0
20201120,534.0
20201121,478.0
20201122,332.0
20201123,396.0
20201124,434.0
20201125,422.0
20201126,453.0
20201127,565.0
20201128,499.0
20201129,353.0
20201130,428.0
20201201,411.0
20201202,400.0
20201203,456.0
20201204,515.0
20201205,483.0
20201206,613.0
20201207,622.0
20201208,534.0
20201209,473.0
20201210,535.0
20201211,652.0
20201212,739.0
20201213,597.0
20201214,466.0
20201215,524.0
20201216,586.0
20201217,564.0
20201218,732.0
20201219,788.0
20201220,575.0
20201221,555.0
20201222,601.0
20201223,702.0
20201224,95.0
20201225,0.0
20201226,0.0
20201227,251.0
20201228,167.0
20201229,477.0
20201230,510.0
20201231,144.0
20210101,49.0
20210102,274.0
20210103,337.0
20210104,609.0
20210105,367.0
20210106,0.0
20210107,541.0
20210108,695.0
20210109,513.0
20210110,363.0
20210111,439.0
20210112,422.0
20210113,437.0
20210114,458.0
20210115,606.0
20210116,606.0
20210117,371.0
20210118,446.0
20210119,453.0
20210120,453.0
20210121,470.0
20210122,533.0
20210123,625.0
20210124,411.0
20210125,418.0
20210126,452.0
20210127,500.0
20210128,491.0
20210129,619.0
20210130,615.0
20210131,535.0
20210201,548.0
20210202,514.0
20210203,544.0
20210204,538.0
20210205,701.0
20210206,804.0
20210207,654.0
20210208,504.0
20210209,526.0
20210210,534.0
20210211,625.0
20210212,665.0
20210213,736.0
20210214,708.0
20210215,498.0
20210216,576.0
20210217,528.0
20210218,572.0
20210219,691.0
20210220,833.0
20210221,481.0
20210222,439.0
20210223,468.0
20210224,495.0
20210225,547.0
20210226,676.0
20210227,721.0
20210228,539.0
20210301,493.0
20210302,530.0
20210303,465.0
20210304,542.0
20210305,668.0
20210306,626.0
20210307,485.0
20210308,484.0
20210309,496.0
20210310,513.0
20210311,535.0
20210312,710.0
20210313,725.0
20210314,581.0
20210315,286.0
20210316,348.0
20210317,337.0
20210318,414.0
20210319,489.0
20210320,495.0
20210321,326.0
20210322,378.0
20210323,406.0
20210324,430.0
20210325,451.0
20210326,511.0
20210327,542.0
20210328,415.0
20210329,386.0
20210330,483.0
20210331,442.0
20210401,540.0
20210402,480.0
20210403,472.0
20210404,0.0
20210405,0.0
20210406,445.0
20210407,456.0
20210408,487.0
20210409,584.0
20210410,520.0
20210411,409.0
20210412,500.0
20210413,539.0
20210414,494.0
20210415,565.0
20210416,676.0
20210417,748.0
20210418,531.0
20210419,501.0
20210420,496.0
20210421,547.0
20210422,563.0
20210423,683.0
20210424,759.0
20210425,570.0
20210426,532.0
20210427,497.0
20210428,499.0
20210429,568.0
20210430,768.0
20210501,705.0
20210502,696.0
20210503,505.0
20210504,532.0
20210505,560.0
20210506,542.0
20210507,646.0
20210508,731.0
20210509,656.0
20210510,493.0
20210511,492.0
20210512,15.0
20210513,1062.0
20210514,775.0
20210515,845.0
20210516,749.0
20210517,582.0
20210518,663.0
20210519,749.0
20210520,765.0
20210521,868.0
20210522,887.0
20210523,734.0
20210524,531.0
20210525,590.0
20210526,580.0
20210527,577.0
20210528,801.0
20210529,787.0
20210530,734.0
20210531,592.0
20210601,653.0
20210602,756.0
20210603,591.0
20210604,817.0
20210605,772.0
20210606,755.0
20210607,619.0
20210608,643.0
20210609,759.0
20210610,733.0
20210611,845.0
20210612,918.0
20210613,814.0
20210614,579.0
20210615,674.0
20210616,637.0
20210617,645.0
20210618,880.0
20210619,916.0
20210620,768.0
20210621,600.0
20210622,653.0
20210623,638.0
20210624,692.0
20210625,840.0
20210626,804.0
20210627,714.0
20210628,600.0
20210629,629.0
20210630,684.0
20210701,667.0
20210702,781.0
20210703,887.0
20210704,820.0
20210705,590.0
20210706,607.0
20210707,626.0
20210708,678.0
20210709,926.0
20210710,957.0
20210711,746.0
20210712,624.0
20210713,649.0
20210714,708.0
20210715,774.0
20210716,977.0
20210717,1037.0
20210718,854.0
20210719,630.0
20210720,681.0
20210721,753.0
20210722,680.0
20210723,867.0
20210724,919.0
20210725,782.0
20210726,674.0
20210727,619.0
20210728,617.0
20210729,675.0
20210730,895.0
20210731,909.0
20210801,755.0
20210802,632.0
20210803,594.0
20210804,675.0
20210805,694.0
20210806,757.0
20210807,746.0
20210808,641.0
20210809,621.0
20210810,621.0
20210811,554.0
20210812,626.0
20210813,727.0
20210814,645.0
20210815,407.0
20210816,627.0
20210817,617.0
20210818,619.0
20210819,639.0
20210820,776.0
20210821,698.0
20210822,664.0
20210823,698.0
20210824,668.0
20210825,683.0
20210826,683.0
20210827,915.0
20210828,911.0
20210829,809.0
20210830,687.0
20210831,742.0
20210901,710.0
20210902,731.0
20210903,862.0
20210904,811.0
20210905,795.0
20210906,604.0
20210907,670.0
20210908,736.0
20210909,709.0
20210910,921.0
20210911,940.0
20210912,775.0
20210913,694.0
20210914,635.0
20210915,725.0
20210916,776.0
20210917,830.0
20210918,888.0
20210919,793.0
20210920,645.0
20210921,714.0
20210922,758.0
20210923,684.0
20210924,998.0
20210925,896.0
20210926,732.0
20210927,641.0
20210928,742.0
20210929,928.0
20210930,705.0
20211001,1144.0
20211002,1240.0
20211003,966.0
20211004,773.0
20211005,816.0
20211006,869.0
20211007,888.0
20211008,1193.0
20211009,928.0
20211010,1115.0
20211011,802.0
20211012,871.0
20211013,904.0
20211014,885.0
20211015,1192.0
20211016,1240.0
20211017,1098.0
20211018,846.0
20211019,895.0
20211020,810.0
20211021,775.0
20211022,956.0
20211023,1108.0
20211024,856.0
20211025,653.0
20211026,599.0
20211027,778.0
20211028,726.0
20211029,884.0
20211030,971.0
20211031,910.0
20211101,741.0
20211102,604.0
20211103,493.0
20211104,691.0
20211105,920.0
20211106,1012.0
20211107,795.0
20211108,540.0
20211109,623.0
20211110,661.0
20211111,668.0
20211112,942.0
20211113,969.0
20211114,843.0
20211115,552.0
20211116,636.0
20211117,645.0
20211118,734.0
20211119,972.0
20211120,920.0
20211121,864.0
20211122,615.0
20211123,627.0
20211124,708.0
20211125,677.0
20211126,913.0
20211127,969.0
20211128,903.0
20211129,695.0
20211130,663.0
20211201,833.0
20211202,775.0
20211203,1001.0
20211204,930.0
20211205,947.0
20211206,673.0
20211207,739.0
20211208,553.0
20211209,616.0
20211210,707.0
20211211,960.0
20211212,880.0
20211213,669.0
20211214,761.0
20211215,732.0
20211216,809.0
20211217,928.0
20211218,952.0
20211219,884.0
20211220,802.0
20211221,808.0
20211222,756.0
20211223,838.0
20211224,321.0
20211225,347.0
20211226,767.0
20211227,742.0
20211228,684.0
20211229,714.0
20211230,756.0
20211231,232.0
20220101,562.0
20220102,787.0
20220103,573.0
20220104,574.0
20220105,526.0
20220106,607.0
20220107,641.0
20220108,610.0
20220109,629.0
20220110,505.0
20220111,569.0
20220112,673.0
20220113,609.0
20220114,856.0
20220115,828.0
20220116,678.0
20220117,557.0
20220118,589.0
20220119,606.0
20220120,619.0
20220121,761.0
20220122,796.0
20220123,649.0
20220124,502.0
20220125,522.0
20220126,618.0
20220127,618.0
20220128,796.0
20220129,937.0
20220130,757.0
20220131,613.0
20220201,574.0
20220202,654.0
20220203,654.0
20220204,837.0
20220205,886.0
20220206,781.0
20220207,527.0
20220208,582.0
20220209,660.0
20220210,691.0
20220211,901.0
20220212,937.0
20220213,760.0
20220214,603.0
20220215,601.0
20220216,606.0
20220217,680.0
20220218,855.0
20220219,934.0
20220220,769.0
20220221,579.0
20220222,614.0
20220223,647.0
20220224,671.0
20220225,893.0
20220226,952.0
20220227,956.0
20220228,633.0
20220301,570.0
20220302,650.0
20220303,680.0
20220304,863.0
20220305,874.0
20220306,824.0
20220307,590.0
20220308,643.0
20220309,718.0
20220310,642.0
20220311,768.0
20220312,908.0
20220313,762.0
20220314,569.0
20220315,627.0
20220316,588.0
20220317,606.0
20220318,871.0
20220319,947.0
20220320,804.0
20220321,555.0
20220322,531.0
20220323,633.0
20220324,718.0
20220325,886.0
20220326,1002.0
20220327,895.0
20220328,544.0
20220329,541.0
20220330,626.0
20220331,524.0
20220401,906.0
20220402,917.0
20220403,866.0
20220404,534.0
20220405,570.0
20220406,620.0
20220407,655.0
20220408,892.0
20220409,971.0
20220410,771.0
20220411,696.0
20220412,781.0
20220413,883.0
20220414,743.0
20220415,831.0
20220416,816.0
20220417,451.0
20220418,763.0
20220419,667.0
20220420,643.0
20220421,624.0
20220422,872.0
20220423,859.0
20220424,747.0
20220425,731.0
20220426,624.0
20220427,681.0
20220428,723.0
20220429,924.0
20220430,973.0
20220501,887.0
20220502,731.0
20220503,685.0
20220504,636.0
20220505,686.0
20220506,929.0
20220507,1088.0
20220508,864.0
20220509,622.0
20220510,605.0
20220511,645.0
20220512,692.0
20220513,949.0
20220514,964.0
20220515,845.0
20220516,638.0
20220517,762.0
20220518,789.0
20220519,714.0
20220520,928.0
20220521,1056.0
20220522,861.0
20220523,675.0
20220524,706.0
20220525,690.0
20220526,758.0
20220527,894.0
20220528,983.0
20220529,854.0
20220530,690.0
20220531,733.0
20220601,814.0
20220602,796.0
20220603,974.0
20220604,876.0
20220605,805.0
20220606,886.0
20220607,741.0
20220608,768.0
20220609,779.0
20220610,969.0
20220611,905.0
20220612,791.0
20220613,640.0
20220614,643.0
20220615,873.0
20220616,789.0
20220617,972.0
20220618,1019.0
20220619,748.0
20220620,766.0
20220621,651.0
20220622,776.0
20220623,697.0
20220624,901.0
20220625,812.0
20220626,772.0
20220627,733.0
20220628,718.0
20220629,736.0
20220630,800.0
20220701,885.0
20220702,819.0
20220703,710.0
20220704,0.0
20220705,973.0
20220706,768.0
20220707,759.0
20220708,887.0
20220709,964.0
20220710,810.0
20220711,0.0
20220712,884.0
20220713,734.0
20220714,736.0
20220715,940.0
20220716,978.0
20220717,794.0
20220718,0.0
20220719,1040.0
20220720,939.0
20220721,828.0
20220722,857.0
20220723,957.0
20220724,827.0
20220725,0.0
20220726,888.0
20220727,745.0
20220728,731.0
20220729,941.0
20220730,950.0
20220731,771.0
20220801,0.0
20220802,963.0
20220803,718.0
20220804,785.0
20220805,869.0
20220806,901.0
20220807,820.0
20220808,0.0
20220809,918.0
20220810,684.0
20220811,699.0
20220812,867.0
20220813,881.0
20220814,668.0
20220815,0.0
20220816,790.0
20220817,738.0
20220818,709.0
20220819,877.0
20220820,784.0
20220821,719.0
20220822,571.0
20220823,610.0
20220824,649.0
20220825,649.0
20220826,783.0
20220827,915.0
20220828,788.0
20220829,626.0
20220830,699.0
20220831,792.0
20220901,784.0
20220902,932.0
20220903,993.0
20220904,840.0
20220905,667.0
20220906,795.0
20220907,773.0
20220908,865.0
20220909,961.0
20220910,1080.0
20220911,888.0
20220912,771.0
20220913,781.0
20220914,835.0
20220915,817.0
20220916,957.0
20220917,1011.0
20220918,860.0
20220919,787.0
20220920,851.0
20220921,888.0
20220922,927.0
20220923,1027.0
20220924,1034.0
20220925,988.0
20220926,720.0
20220927,822.0
20220928,747.0
20220929,795.0
20220930,966.0
20221001,1141.0
20221002,1028.0
20221003,744.0
20221004,740.0
20221005,804.0
20221006,748.0
20221007,1017.0
20221008,1031.0
20221009,1003.0
20221010,678.0
20221011,778.0
20221012,763.0
20221013,767.0
20221014,1082.0
20221015,1124.0
20221016,1052.0
20221017,643.0
20221018,804.0
20221019,771.0
20221020,805.0
20221021,1015.0
20221022,1159.0
20221023,917.0
20221024,652.0
20221025,693.0
20221026,779.0
20221027,815.0
20221028,1164.0
20221029,1155.0
20221030,1054.0
20221031,989.0
20221101,929.0
20221102,734.0
20221103,707.0
20221104,1036.0
20221105,1091.0
20221106,918.0
20221107,630.0
20221108,756.0
20221109,816.0
20221110,845.0
20221111,1093.0
20221112,1162.0
20221113,1003.0
20221114,623.0
20221115,790.0
20221116,800.0
20221117,773.0
20221118,1153.0
20221119,1250.0
20221120,1044.0
20221121,695.0
20221122,711.0
20221123,768.0
20221124,716.0
20221125,1020.0
20221126,1162.0
20221127,995.0
20221128,696.0
20221129,681.0
20221130,690.0
20221201,1135.0
20221202,1263.0
20221203,1120.0
20221204,987.0
20221205,790.0
20221206,805.0
20221207,937.0
20221208,908.0
20221209,1124.0
20221210,1047.0
20221211,906.0
20221212,745.0
20221213,758.0
20221214,1048.0
20221215,908.0
20221216,1168.0
20221217,1052.0
20221218,1097.0
20221219,975.0
20221220,855.0
20221221,1154.0
20221222,926.0
20221223,1135.0
20221224,377.0
20221225,465.0
20221226,995.0
20221227,822.0
20221228,856.0
20221229,903.0
20221230,1081.0
20221231,355.0
20230101,937.0
20230102,814.0
20230103,806.0
20230104,842.0
20230105,957.0
20230106,976.0
20230107,1133.0
20230108,819.0
20230109,718.0
20230110,791.0
20230111,860.0
20230112,910.0
20230113,1146.0
20230114,1254.0
20230115,1091.0
20230116,639.0
20230117,755.0
20230118,773.0
20230119,696.0
20230120,1040.0
20230121,1186.0
20230122,978.0
20230123,622.0
20230124,793.0
20230125,809.0
20230126,782.0
20230127,1094.0
20230128,1228.0
20230129,1029.0
20230130,606.0
20230131,749.0
20230201,731.0
20230202,802.0
20230203,1030.0
20230204,1201.0
20230205,979.0
20230206,648.0
20230207,643.0
20230208,779.0
20230209,820.0
20230210,1044.0
20230211,1124.0
20230212,973.0
20230213,658.0
20230214,777.0
20230215,764.0
20230216,828.0
20230217,1077.0
20230218,1141.0
20230219,947.0
20230220,702.0
20230221,773.0
20230222,717.0
20230223,756.0
20230224,1111.0
20230225,1075.0
20230226,924.0
20230227,763.0
20230228,662.0
20230301,700.0
20230302,832.0
20230303,1109.0
20230304,1230.0
20230305,970.0
20230306,667.0
20230307,719.0
20230308,791.0
20230309,777.0
20230310,1086.0
20230311,1217.0
20230312,1046.0
20230313,682.0
20230314,754.0
20230315,864.0
20230316,852.0
20230317,1075.0
20230318,1194.0
20230319,1016.0
20230320,721.0
20230321,745.0
20230322,845.0
20230323,771.0
20230324,1016.0
20230325,1163.0
20230326,944.0
20230327,806.0
20230328,839.0
20230329,828.0
20230330,960.0
20230331,1052.0
20230401,1128.0
20230402,933.0
20230403,728.0
20230404,830.0
20230405,959.0
20230406,1055.0
20230407,1073.0
20230408,1030.0
20230409,579.0
20230410,861.0
20230411,753.0
20230412,698.0
20230413,717.0
20230414,1103.0
20230415,1086.0
20230416,1032.0
20230417,770.0
20230418,800.0
20230419,797.0
20230420,857.0
20230421,1161.0
20230422,1328.0
20230423,1015.0
20230424,947.0
20230425,833.0
20230426,699.0
20230427,856.0
20230428,1132.0
20230429,1230.0
20230430,1111.0
20230501,901.0
20230502,744.0
20230503,0.0
